BORO,CSD,SCHOOL CODE,SCHOOL NAME,GRADE,PROGRAM TYPE,"CORE SUBJECT 
(MS CORE and 
9-12 ONLY)","CORE COURSE 
(MS CORE and 9-12 ONLY)","SERVICE CATEGORY
(K-8 ONLY)",DATA SOURCE,NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,SCHOOLWIDE PUPIL-TEACHER RATIO
K,17,K241,P.S. 241 EMMA L. JOHNSTON,05,GEN ED,-,-,-,ATS,31,1,31,31,31,
K,17,K241,P.S. 241 EMMA L. JOHNSTON,05,ICT,-,-,-,ATS,64,3,21.33,17,25,
K,17,K241,P.S. 241 EMMA L. JOHNSTON,,,,,,,,,,,,16.26
K,17,K246,M.S. 246 Walt Whitman,06,GEN ED,-,-,-,ATS,101,5,20.2,15,24,
K,17,K246,M.S. 246 Walt Whitman,06,ICT,-,-,-,ATS,15,1,15,15,15,
K,17,K246,M.S. 246 Walt Whitman,07,GEN ED,-,-,-,ATS,141,5,28.2,27,30,
K,17,K246,M.S. 246 Walt Whitman,07,ICT,-,-,-,ATS,29,1,29,29,29,
K,17,K246,M.S. 246 Walt Whitman,08,GEN ED,-,-,-,ATS,165,5,33,31,36,
K,17,K246,M.S. 246 Walt Whitman,08,ICT,-,-,-,ATS,35,1,35,35,35,
K,17,K246,M.S. 246 Walt Whitman,0K-09,SPEC ED,-,-,12:1,ATS,11,1,11,11,11,
K,17,K246,M.S. 246 Walt Whitman,0K-09,SPEC ED,-,-,12:1:1,ATS,69,6,11.5,10,12,
K,17,K246,M.S. 246 Walt Whitman,MS Core,GEN ED,English,MS English Core,-,STARS,408,15,27.2,15,36,
K,17,K246,M.S. 246 Walt Whitman,MS Core,GEN ED,Math,MS Math Core,-,STARS,345,13,26.54,15,36,
K,17,K246,M.S. 246 Walt Whitman,MS Core,GEN ED,Science,MS Science Core,-,STARS,345,13,26.54,15,36,
K,17,K246,M.S. 246 Walt Whitman,MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,408,15,27.2,15,36,
K,17,K246,M.S. 246 Walt Whitman,MS Core,ICT,English,MS English Core,-,STARS,81,3,27,15,36,
K,17,K246,M.S. 246 Walt Whitman,MS Core,ICT,Math,MS Math Core,-,STARS,81,3,27,15,36,
K,17,K246,M.S. 246 Walt Whitman,MS Core,ICT,Science,MS Science Core,-,STARS,81,3,27,15,36,
K,17,K246,M.S. 246 Walt Whitman,MS Core,ICT,Social Studies,MS Social Studies Core,-,STARS,81,3,27,15,36,
K,17,K246,M.S. 246 Walt Whitman,MS Core,G&T,Math,Integrated Algebra,-,STARS,63,2,31.5,31,32,
K,17,K246,M.S. 246 Walt Whitman,MS Core,G&T,Science,Living Environment,-,STARS,63,2,31.5,31,32,
K,17,K246,M.S. 246 Walt Whitman,MS Core,SPEC ED,English,MS English Core,-,STARS,82,8,10.25,5,12,
K,17,K246,M.S. 246 Walt Whitman,MS Core,SPEC ED,Math,MS Math Core,-,STARS,82,8,10.25,5,12,
K,17,K246,M.S. 246 Walt Whitman,MS Core,SPEC ED,Science,MS Science Core,-,STARS,82,8,10.25,5,12,
K,17,K246,M.S. 246 Walt Whitman,MS Core,SPEC ED,Social Studies,MS Social Studies Core,-,STARS,82,8,10.25,5,12,
K,17,K246,M.S. 246 Walt Whitman,,,,,,,,,,,,11.16
K,17,K249,P.S. 249 THE CATON,0K,GEN ED,-,-,-,ATS,150,6,25,21,27,
K,17,K249,P.S. 249 THE CATON,01,GEN ED,-,-,-,ATS,138,6,23,20,27,
K,17,K249,P.S. 249 THE CATON,02,GEN ED,-,-,-,ATS,155,7,22.14,19,24,
K,17,K249,P.S. 249 THE CATON,03,GEN ED,-,-,-,ATS,122,5,24.4,22,27,
K,17,K249,P.S. 249 THE CATON,03,ICT,-,-,-,ATS,25,1,25,25,25,
K,17,K249,P.S. 249 THE CATON,04,GEN ED,-,-,-,ATS,96,4,24,24,24,
K,17,K249,P.S. 249 THE CATON,04,ICT,-,-,-,ATS,26,1,26,26,26,
K,17,K249,P.S. 249 THE CATON,05,GEN ED,-,-,-,ATS,85,3,28.33,26,30,
K,17,K249,P.S. 249 THE CATON,05,ICT,-,-,-,ATS,26,1,26,26,26,
K,17,K249,P.S. 249 THE CATON,0K-09,SPEC ED,-,-,12:1:1,ATS,33,3,11,9,13,
K,17,K249,P.S. 249 THE CATON,,,,,,,,,,,,17.67
K,17,K289,P.S. 289 GEORGE V. BROWER,0K,GEN ED,-,-,-,ATS,21,1,21,21,21,
K,17,K289,P.S. 289 GEORGE V. BROWER,0K,ICT,-,-,-,ATS,25,1,25,25,25,
K,17,K289,P.S. 289 GEORGE V. BROWER,01,GEN ED,-,-,-,ATS,48,2,24,23,25,
K,17,K289,P.S. 289 GEORGE V. BROWER,01,ICT,-,-,-,ATS,19,1,19,19,19,
K,17,K289,P.S. 289 GEORGE V. BROWER,02,GEN ED,-,-,-,ATS,45,2,22.5,22,23,
K,17,K289,P.S. 289 GEORGE V. BROWER,02,ICT,-,-,-,ATS,26,1,26,26,26,
K,17,K289,P.S. 289 GEORGE V. BROWER,03,GEN ED,-,-,-,ATS,55,2,27.5,26,29,
K,17,K289,P.S. 289 GEORGE V. BROWER,04,GEN ED,-,-,-,ATS,40,2,20,20,20,
K,17,K289,P.S. 289 GEORGE V. BROWER,04,ICT,-,-,-,ATS,20,1,20,20,20,
K,17,K289,P.S. 289 GEORGE V. BROWER,05,GEN ED,-,-,-,ATS,41,2,20.5,16,25,
K,17,K289,P.S. 289 GEORGE V. BROWER,05,ICT,-,-,-,ATS,24,1,24,24,24,
K,17,K289,P.S. 289 GEORGE V. BROWER,0K-09,SPEC ED,-,-,12:1:1,ATS,37,4,9.25,6,12,
K,17,K289,P.S. 289 GEORGE V. BROWER,,,,,,,,,,,,13.02
K,17,K316,P.S. 316 ELIJAH STROUD,0K,GEN ED,-,-,-,ATS,50,2,25,25,25,
K,17,K316,P.S. 316 ELIJAH STROUD,0K,ICT,-,-,-,ATS,24,2,12,12,12,
K,17,K316,P.S. 316 ELIJAH STROUD,0K,G&T,-,-,-,ATS,12,1,12,12,12,
K,17,K316,P.S. 316 ELIJAH STROUD,01,GEN ED,-,-,-,ATS,23,1,23,23,23,
K,17,K316,P.S. 316 ELIJAH STROUD,01,ICT,-,-,-,ATS,18,1,18,18,18,
K,17,K316,P.S. 316 ELIJAH STROUD,01,G&T,-,-,-,ATS,18,1,18,18,18,
K,17,K316,P.S. 316 ELIJAH STROUD,02,GEN ED,-,-,-,ATS,22,1,22,22,22,
K,17,K316,P.S. 316 ELIJAH STROUD,02,ICT,-,-,-,ATS,26,1,26,26,26,
K,17,K316,P.S. 316 ELIJAH STROUD,03,GEN ED,-,-,-,ATS,30,1,30,30,30,
K,17,K316,P.S. 316 ELIJAH STROUD,03,ICT,-,-,-,ATS,25,1,25,25,25,
K,17,K316,P.S. 316 ELIJAH STROUD,04,GEN ED,-,-,-,ATS,23,1,23,23,23,
K,17,K316,P.S. 316 ELIJAH STROUD,04,ICT,-,-,-,ATS,23,1,23,23,23,
K,17,K316,P.S. 316 ELIJAH STROUD,05,GEN ED,-,-,-,ATS,17,1,17,17,17,
K,17,K316,P.S. 316 ELIJAH STROUD,05,ICT,-,-,-,ATS,14,1,14,14,14,
K,17,K316,P.S. 316 ELIJAH STROUD,,,,,,,,,,,,10.35
K,17,K334,Middle School for Academic and Social Excellence,06,ICT,-,-,-,ATS,19,1,19,19,19,
K,17,K334,Middle School for Academic and Social Excellence,07,GEN ED,-,-,-,ATS,18,1,18,18,18,
K,17,K334,Middle School for Academic and Social Excellence,07,ICT,-,-,-,ATS,21,1,21,21,21,
K,17,K334,Middle School for Academic and Social Excellence,08,GEN ED,-,-,-,ATS,26,1,26,26,26,
K,17,K334,Middle School for Academic and Social Excellence,08,ICT,-,-,-,ATS,26,1,26,26,26,
K,17,K334,Middle School for Academic and Social Excellence,0K-09,SPEC ED,-,-,12:1,ATS,12,1,12,12,12,
K,17,K334,Middle School for Academic and Social Excellence,0K-09,SPEC ED,-,-,12:1:1,ATS,10,1,10,10,10,
K,17,K334,Middle School for Academic and Social Excellence,MS Core,GEN ED,English,MS English Core,-,STARS,63,3,21,18,26,
K,17,K334,Middle School for Academic and Social Excellence,MS Core,GEN ED,Math,MS Math Core,-,STARS,63,3,21,18,26,
K,17,K334,Middle School for Academic and Social Excellence,MS Core,GEN ED,Science,MS Science Core,-,STARS,63,3,21,18,26,
K,17,K334,Middle School for Academic and Social Excellence,MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,63,3,21,18,26,
K,17,K334,Middle School for Academic and Social Excellence,MS Core,ICT,English,MS English Core,-,STARS,48,2,24,21,27,
K,17,K334,Middle School for Academic and Social Excellence,MS Core,ICT,Math,MS Math Core,-,STARS,48,2,24,21,27,
K,17,K334,Middle School for Academic and Social Excellence,MS Core,ICT,Science,MS Science Core,-,STARS,48,2,24,21,27,
K,17,K334,Middle School for Academic and Social Excellence,MS Core,ICT,Social Studies,MS Social Studies Core,-,STARS,48,2,24,21,27,
K,17,K334,Middle School for Academic and Social Excellence,MS Core,SPEC ED,English,MS English Core,-,STARS,23,2,11.5,11,12,
K,17,K334,Middle School for Academic and Social Excellence,MS Core,SPEC ED,Math,MS Math Core,-,STARS,23,2,11.5,11,12,
K,17,K334,Middle School for Academic and Social Excellence,MS Core,SPEC ED,Science,MS Science Core,-,STARS,23,2,11.5,11,12,
K,17,K334,Middle School for Academic and Social Excellence,MS Core,SPEC ED,Social Studies,MS Social Studies Core,-,STARS,23,2,11.5,11,12,
K,17,K334,Middle School for Academic and Social Excellence,,,,,,,,,,,,7.49
K,17,K340,I.S. 340,06,GEN ED,-,-,-,ATS,54,3,18,16,22,
K,17,K340,I.S. 340,06,ICT,-,-,-,ATS,17,1,17,17,17,
K,17,K340,I.S. 340,07,GEN ED,-,-,-,ATS,52,2,26,25,27,
K,17,K340,I.S. 340,08,GEN ED,-,-,-,ATS,66,2,33,32,34,
K,17,K340,I.S. 340,0K-09,SPEC ED,-,-,12:1,ATS,9,1,9,9,9,
K,17,K340,I.S. 340,MS Core,GEN ED,English,MS English Core,-,STARS,172,7,24.57,16,34,
K,17,K340,I.S. 340,MS Core,GEN ED,Math,MS Math Core,-,STARS,172,7,24.57,16,34,
K,17,K340,I.S. 340,MS Core,GEN ED,Science,MS Science Core,-,STARS,138,6,23,16,32,
K,17,K340,I.S. 340,MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,138,6,23,16,32,
K,17,K340,I.S. 340,MS Core,ICT,English,MS English Core,-,STARS,17,1,17,17,17,
K,17,K340,I.S. 340,MS Core,ICT,Math,MS Math Core,-,STARS,17,1,17,17,17,
K,17,K340,I.S. 340,MS Core,ICT,Science,MS Science Core,-,STARS,17,1,17,17,17,
K,17,K340,I.S. 340,MS Core,ICT,Social Studies,MS Social Studies Core,-,STARS,17,1,17,17,17,
K,17,K340,I.S. 340,MS Core,G&T,Math,Integrated Algebra,-,STARS,34,1,34,34,34,
K,17,K340,I.S. 340,MS Core,G&T,Science,Living Environment,-,STARS,34,1,34,34,34,
K,17,K340,I.S. 340,MS Core,G&T,Social Studies,Global History,-,STARS,34,1,34,34,34,
K,17,K340,I.S. 340,MS Core,SPEC ED,English,MS English Core,-,STARS,7,1,7,7,7,
K,17,K340,I.S. 340,MS Core,SPEC ED,Math,MS Math Core,-,STARS,7,1,7,7,7,
K,17,K340,I.S. 340,MS Core,SPEC ED,Science,MS Science Core,-,STARS,7,1,7,7,7,
K,17,K340,I.S. 340,MS Core,SPEC ED,Social Studies,MS Social Studies Core,-,STARS,7,1,7,7,7,
K,17,K340,I.S. 340,,,,,,,,,,,,16.08
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,06,GEN ED,-,-,-,ATS,29,2,14.5,14,15,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,06,ICT,-,-,-,ATS,13,1,13,13,13,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,07,GEN ED,-,-,-,ATS,73,3,24.33,23,26,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,07,ICT,-,-,-,ATS,20,1,20,20,20,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,08,GEN ED,-,-,-,ATS,58,2,29,27,31,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,08,ICT,-,-,-,ATS,25,1,25,25,25,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,0K-09,SPEC ED,-,-,12:1:1,ATS,24,2,12,12,12,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,MS Core,GEN ED,English,MS English Core,-,STARS,164,7,23.43,15,31,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,MS Core,GEN ED,Math,MS Math Core,-,STARS,135,6,22.5,15,31,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,MS Core,GEN ED,Science,MS Science Core,-,STARS,135,6,22.5,15,31,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,168,7,24,15,33,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,MS Core,ICT,English,MS English Core,-,STARS,61,3,20.33,13,27,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,MS Core,ICT,Math,MS Math Core,-,STARS,61,3,20.33,13,27,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,MS Core,ICT,Science,MS Science Core,-,STARS,61,3,20.33,13,27,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,MS Core,ICT,Social Studies,MS Social Studies Core,-,STARS,61,3,20.33,13,27,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,MS Core,G&T,Math,Integrated Algebra,-,STARS,29,1,29,29,29,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,MS Core,G&T,Science,Living Environment,-,STARS,29,1,29,29,29,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,MS Core,SPEC ED,English,MS English Core,-,STARS,12,1,12,12,12,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,MS Core,SPEC ED,Math,MS Math Core,-,STARS,12,1,12,12,12,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,MS Core,SPEC ED,Science,MS Science Core,-,STARS,12,1,12,12,12,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,MS Core,SPEC ED,Social Studies,MS Social Studies Core,-,STARS,12,1,12,12,12,
K,17,K352,EBBETS FIELD MIDDLE SCHOOL,,,,,,,,,,,,10.05
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,06,GEN ED,-,-,-,ATS,45,2,22.5,21,24,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,06,ICT,-,-,-,ATS,17,1,17,17,17,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,07,GEN ED,-,-,-,ATS,57,2,28.5,27,30,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,07,ICT,-,-,-,ATS,26,1,26,26,26,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,08,GEN ED,-,-,-,ATS,83,3,27.67,24,30,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,0K-09,SPEC ED,-,-,12:1:1,ATS,22,2,11,11,11,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,MS Core,GEN ED,English,MS English Core,-,STARS,205,8,25.63,19,30,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,MS Core,GEN ED,Math,MS Math Core,-,STARS,205,8,25.63,19,30,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,MS Core,GEN ED,Science,MS Science Core,-,STARS,205,8,25.63,19,30,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,205,8,25.63,19,30,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,MS Core,ICT,English,MS English Core,-,STARS,23,1,23,23,23,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,MS Core,ICT,Math,MS Math Core,-,STARS,23,1,23,23,23,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,MS Core,ICT,Science,MS Science Core,-,STARS,23,1,23,23,23,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,MS Core,ICT,Social Studies,MS Social Studies Core,-,STARS,23,1,23,23,23,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,MS Core,SPEC ED,English,MS English Core,-,STARS,22,2,11,11,11,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,MS Core,SPEC ED,Math,MS Math Core,-,STARS,22,2,11,11,11,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,MS Core,SPEC ED,Science,MS Science Core,-,STARS,22,2,11,11,11,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,MS Core,SPEC ED,Social Studies,MS Social Studies Core,-,STARS,22,2,11,11,11,
K,17,K353,ELIJAH STROUD MIDDLE SCHOOL,,,,,,,,,,,,13.94
K,17,K354,The School of Integrated Learning,06,GEN ED,-,-,-,ATS,43,2,21.5,21,22,
K,17,K354,The School of Integrated Learning,06,ICT,-,-,-,ATS,16,1,16,16,16,
K,17,K354,The School of Integrated Learning,07,GEN ED,-,-,-,ATS,43,2,21.5,21,22,
K,17,K354,The School of Integrated Learning,07,ICT,-,-,-,ATS,24,1,24,24,24,
K,17,K354,The School of Integrated Learning,08,GEN ED,-,-,-,ATS,49,2,24.5,23,26,
K,17,K354,The School of Integrated Learning,08,ICT,-,-,-,ATS,27,1,27,27,27,
K,17,K354,The School of Integrated Learning,0K-09,SPEC ED,-,-,12:1:1,ATS,21,3,7,6,9,
K,17,K354,The School of Integrated Learning,MS Core,GEN ED,English,MS English Core,-,STARS,137,6,22.83,21,26,
K,17,K354,The School of Integrated Learning,MS Core,GEN ED,Math,MS Math Core,-,STARS,137,6,22.83,21,26,
K,17,K354,The School of Integrated Learning,MS Core,GEN ED,Science,MS Science Core,-,STARS,154,7,22,17,26,
K,17,K354,The School of Integrated Learning,MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,154,7,22,17,26,
K,17,K354,The School of Integrated Learning,MS Core,ICT,English,MS English Core,-,STARS,68,3,22.67,17,27,
K,17,K354,The School of Integrated Learning,MS Core,ICT,Math,MS Math Core,-,STARS,68,3,22.67,17,27,
K,17,K354,The School of Integrated Learning,MS Core,ICT,Science,MS Science Core,-,STARS,51,2,25.5,24,27,
K,17,K354,The School of Integrated Learning,MS Core,ICT,Social Studies,MS Social Studies Core,-,STARS,51,2,25.5,24,27,
K,17,K354,The School of Integrated Learning,MS Core,G&T,Math,Integrated Algebra,-,STARS,26,1,26,26,26,
K,17,K354,The School of Integrated Learning,MS Core,SPEC ED,English,MS English Core,-,STARS,21,3,7,6,9,
K,17,K354,The School of Integrated Learning,MS Core,SPEC ED,Math,MS Math Core,-,STARS,21,3,7,6,9,
K,17,K354,The School of Integrated Learning,MS Core,SPEC ED,Science,MS Science Core,-,STARS,21,3,7,6,9,
K,17,K354,The School of Integrated Learning,MS Core,SPEC ED,Social Studies,MS Social Studies Core,-,STARS,21,3,7,6,9,
K,17,K354,The School of Integrated Learning,,,,,,,,,,,,9.86
K,17,K375,P.S. 375 Jackie Robinson School,0K,GEN ED,-,-,-,ATS,45,2,22.5,22,23,
K,17,K375,P.S. 375 Jackie Robinson School,0K,ICT,-,-,-,ATS,22,1,22,22,22,
K,17,K375,P.S. 375 Jackie Robinson School,01,GEN ED,-,-,-,ATS,47,2,23.5,23,24,
K,17,K375,P.S. 375 Jackie Robinson School,01,ICT,-,-,-,ATS,25,1,25,25,25,
K,17,K375,P.S. 375 Jackie Robinson School,02,GEN ED,-,-,-,ATS,51,2,25.5,25,26,
K,17,K375,P.S. 375 Jackie Robinson School,02,ICT,-,-,-,ATS,28,1,28,28,28,
K,17,K375,P.S. 375 Jackie Robinson School,03,GEN ED,-,-,-,ATS,51,2,25.5,25,26,
K,17,K375,P.S. 375 Jackie Robinson School,03,ICT,-,-,-,ATS,23,1,23,23,23,
K,17,K375,P.S. 375 Jackie Robinson School,04,GEN ED,-,-,-,ATS,27,1,27,27,27,
K,17,K375,P.S. 375 Jackie Robinson School,04,ICT,-,-,-,ATS,29,1,29,29,29,
K,17,K375,P.S. 375 Jackie Robinson School,05,GEN ED,-,-,-,ATS,32,1,32,32,32,
K,17,K375,P.S. 375 Jackie Robinson School,05,ICT,-,-,-,ATS,32,1,32,32,32,
K,17,K375,P.S. 375 Jackie Robinson School,0K-09,SPEC ED,-,-,12:1:1,ATS,60,6,10,6,12,
K,17,K375,P.S. 375 Jackie Robinson School,,,,,,,,,,,,12.87
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,06,ICT,-,-,-,ATS,45,2,22.5,22,23,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,07,ICT,-,-,-,ATS,48,2,24,22,26,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,08,ICT,-,-,-,ATS,54,2,27,26,28,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,MS Core,GEN ED,English,MS English Core,-,STARS,95,4,23.75,21,26,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,MS Core,GEN ED,Math,MS Math Core,-,STARS,72,3,24,23,25,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,MS Core,GEN ED,Science,MS Science Core,-,STARS,114,5,22.8,16,28,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,MS Core,GEN ED,Social Studies,MS Social Studies Core,-,STARS,121,5,24.2,22,28,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,MS Core,ICT,English,MS English Core,-,STARS,46,2,23,19,27,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,MS Core,ICT,Math,MS Math Core,-,STARS,50,2,25,22,28,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,MS Core,G&T,Math,Integrated Algebra,-,STARS,26,1,26,26,26,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,MS Core,G&T,Science,Living Environment,-,STARS,26,1,26,26,26,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,MS Core,G&T,Social Studies,United States History Accelerated,-,STARS,26,1,26,26,26,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,09-12,GEN ED,English,MS English Core,-,STARS,30,1,30,30,30,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,09-12,GEN ED,English,English 9,-,STARS,42,2,21,18,24,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,09-12,GEN ED,English,English 10,-,STARS,53,2,26.5,24,29,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,09-12,GEN ED,English,English 11,-,STARS,33,1,33,33,33,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,09-12,GEN ED,English,English 12,-,STARS,12,1,12,12,12,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,09-12,GEN ED,English,Other English,-,STARS,112,7,16,11,22,
K,17,K382,Academy for College Preparation and Career Exploration: A College Board School,09-12,GEN ED,Math,Integrated Algebra,-,STARS,55,2,27.5,27,28,
